Symbol,Date,Open,High,Low,Close,Adj Close,Volume
KR,4/11/2022,61.939999,62.349998,60.450001,60.650002,59.404964,4893700
KR,4/12/2022,59.98,60.029999,58.389999,58.75,57.543968,8529700
KR,4/13/2022,58.5,58.950001,57.630001,58.34,57.142387,6504500
KR,4/14/2022,58.459999,59.130001,58.200001,58.32,57.122795,5301300
KR,4/18/2022,57.91,58.59,57.610001,57.82,56.633057,3172800
KR,4/19/2022,58,58.400002,57.549999,57.790001,56.603676,5372200
KR,4/20/2022,58,58.299999,57.369999,57.700001,56.515522,6986500
KR,4/21/2022,57.509998,58.700001,57.279999,58.18,56.985668,5673200
KR,4/22/2022,58.810001,58.970001,56.98,57,55.829891,5586700
KR,4/25/2022,56.93,57.240002,55.84,56.689999,55.526257,7862600
KR,4/26/2022,56.610001,56.779999,55.48,55.720001,54.576168,5848800
KR,4/27/2022,56.080002,56.310001,55.23,55.580002,54.439045,5304200
KR,4/28/2022,55.639999,55.77,55.099998,55.490002,54.350895,4921800
KR,4/29/2022,55.77,55.950001,53.790001,53.959999,52.852295,6856400
KR,5/2/2022,54.650002,54.880001,53.220001,53.720001,52.617222,7232700
KR,5/3/2022,54.279999,55.27,53.73,54.790001,53.66526,6058400
KR,5/4/2022,54.25,55.98,54.25,55.77,54.625141,6979500
KR,5/5/2022,55.07,55.310001,53.389999,53.849998,52.744553,7047200
KR,5/6/2022,53.650002,55.150002,53.380001,53.849998,52.744553,5087800
KR,5/9/2022,53.43,55,53.139999,54.84,53.714233,6677800
KR,5/10/2022,54.66,55.259998,54.419998,55.189999,54.057049,6505200
KR,5/11/2022,55.439999,55.830002,54.080002,54.330002,53.214703,6442100
KR,5/12/2022,55.060001,55.790001,53.98,54.220001,53.31303,4666100
KR,5/13/2022,54.509998,54.700001,53.259998,53.389999,52.49691,5355900
KR,5/16/2022,53.869999,54.040001,52.650002,53.200001,52.310089,4692300
KR,5/17/2022,52.369999,52.369999,50.759998,51.23,50.373043,11792100
KR,5/18/2022,49.619999,49.869999,47.349998,47.900002,47.098747,10326900
KR,5/19/2022,47.490002,48.560001,46.790001,48,47.197075,9137900
KR,5/20/2022,48.299999,49.110001,47.66,48.66,47.846035,8053000
KR,5/23/2022,48.66,50.82,48.5,50.220001,49.37994,6268200
KR,5/24/2022,49.790001,51.52,49.650002,51.509998,50.648357,5993900
KR,5/25/2022,51.330002,51.619999,50.34,51.16,50.304214,6797000
KR,5/26/2022,52.150002,52.580002,51.82,52.139999,51.267818,5866700
KR,5/27/2022,51.93,53.209999,51.73,52.959999,52.074104,6215600
KR,5/31/2022,52.619999,53.470001,52.330002,52.970001,52.083939,18085900
KR,6/1/2022,53.349998,53.349998,50.73,51.349998,50.491035,6045300
KR,6/2/2022,51.639999,52.900002,51.439999,52.880001,51.995445,4563300
KR,6/3/2022,53.060001,53.380001,52.459999,52.540001,51.661133,3623100
KR,6/6/2022,52.93,52.98,52.139999,52.150002,51.277657,3421100
KR,6/7/2022,51.349998,52.07,51.119999,52.029999,51.15966,3389500
KR,6/8/2022,52.240002,52.27,51.169998,51.220001,50.363216,4051200
KR,6/9/2022,51.080002,51.759998,50.389999,50.43,49.586426,3876700
KR,6/10/2022,50.139999,51.490002,50,51.09,50.235386,4839900
KR,6/13/2022,50.57,51.029999,50.110001,50.330002,49.488102,5447400
KR,6/14/2022,50.450001,51.119999,50.099998,50.389999,49.547096,5567500
KR,6/15/2022,50.630001,51.490002,50.389999,50.880001,50.0289,6177000
KR,6/16/2022,48.34,50.91,48.330002,49.82,48.986633,13182700
KR,6/17/2022,50.139999,50.25,45.720001,46.200001,45.427185,21124500
KR,6/21/2022,46.080002,48.650002,45.900002,48.400002,47.590382,8713900
KR,6/22/2022,48.09,48.509998,47.290001,47.34,46.548115,5212800
KR,6/23/2022,48.18,48.419998,47.380001,47.73,46.931591,6224800
KR,6/24/2022,48.049999,48.709999,47.720001,48.450001,47.639545,10800100
KR,6/27/2022,48.57,49.200001,48.34,48.700001,47.885365,4333700
KR,6/28/2022,49.040001,49.389999,48.360001,48.43,47.619881,3684700
KR,6/29/2022,48.869999,49.560001,48,48.110001,47.305237,4674200
KR,6/30/2022,47.720001,47.990002,47.119999,47.330002,46.538284,6448600
KR,7/1/2022,47.610001,48.139999,47.09,48.139999,47.334736,4131000
KR,7/5/2022,48.380001,48.490002,46.779999,47.23,46.439957,4416300
KR,7/6/2022,47.189999,47.689999,46.990002,47.400002,46.607113,4404000
KR,7/7/2022,47.689999,48.84,47.540001,48.740002,47.924698,5002900
KR,7/8/2022,49.009998,49.25,47.720001,48.02,47.21674,4100000
KR,7/11/2022,48,48.380001,47.82,47.900002,47.098747,3411800
KR,7/12/2022,47.900002,48.470001,47.439999,47.599998,46.803764,4249700
KR,7/13/2022,47.639999,48.490002,47.639999,47.950001,47.147915,5326600
KR,7/14/2022,47.310001,47.919998,46.689999,47.5,46.705441,5250900
KR,7/15/2022,47.849998,48.07,47.529999,47.75,46.951256,3684800
KR,7/18/2022,47.990002,48.389999,47.400002,47.529999,46.734936,3694400
KR,7/19/2022,47.990002,48.07,47.169998,47.299999,46.508781,4363400
KR,7/20/2022,47.299999,47.48,46.77,47.200001,46.410458,5354400
KR,7/21/2022,47.049999,47.169998,45.790001,46.279999,45.505844,5211800
KR,7/22/2022,46.299999,46.669998,46.040001,46.240002,45.466518,4458500
KR,7/25/2022,46.25,46.439999,45.419998,45.709999,44.945381,6041600
KR,7/26/2022,44.860001,46.099998,44.34,46.02,45.250195,7518500
KR,7/27/2022,45.880001,45.98,45.139999,45.939999,45.171532,4764200
KR,7/28/2022,45.880001,46.330002,45.84,46.040001,45.269863,3631100
KR,7/29/2022,45.77,46.48,45.52,46.439999,45.663166,4180200
KR,8/1/2022,46.259998,47.369999,46.259998,46.740002,45.958153,4330600
KR,8/2/2022,47,47.150002,46.110001,46.779999,45.997482,3863300
KR,8/3/2022,46.82,47.189999,46.349998,46.970001,46.184307,3487500
KR,8/4/2022,47.009998,47.669998,46.630001,46.700001,45.918819,4882200
KR,8/5/2022,46.93,47.310001,46.82,47.25,46.459621,3541600
KR,8/8/2022,47.310001,47.610001,46.959999,47.09,46.302296,2975700
KR,8/9/2022,47.07,47.580002,46.619999,46.869999,46.085976,4293700
KR,8/10/2022,47.169998,47.32,46.639999,46.790001,46.007317,6233400
KR,8/11/2022,46.939999,47.790001,46.709999,47.189999,46.40062,3766800
KR,8/12/2022,47.080002,47.27,46.619999,47.209999,46.67746,4063100
KR,8/15/2022,47.119999,47.709999,46.759998,47.52,46.983967,4564700
KR,8/16/2022,47.759998,49.380001,47.759998,49.080002,48.526371,8608400
KR,8/17/2022,48.919998,49.349998,48.459999,48.549999,48.002346,7550800
KR,8/18/2022,48.619999,49.68,48.619999,49.619999,49.060276,5697800
KR,8/19/2022,49.709999,50.290001,49.330002,49.5,48.941635,6426900
KR,8/22/2022,49.57,50.18,49.549999,50.119999,49.554634,4404700
KR,8/23/2022,50.119999,50.34,49.169998,49.599998,49.040504,5798200
KR,8/24/2022,49.610001,49.790001,49.240002,49.66,49.099827,4350100
KR,8/25/2022,49.599998,49.599998,48.43,49.32,48.76366,4999400
KR,8/26/2022,49.400002,49.529999,48.349998,48.380001,47.834267,2886000
KR,8/29/2022,48.119999,48.52,47.720001,48.299999,47.755169,2839600
KR,8/30/2022,48.389999,48.41,47.41,47.509998,46.974075,3564800
KR,8/31/2022,47.580002,48.189999,47.48,47.939999,47.399227,5408100
KR,9/1/2022,47.919998,49.400002,47.91,48.610001,48.061672,7283900
KR,9/2/2022,48.900002,49.349998,48.290001,48.43,47.883701,4086400
KR,9/6/2022,48.880001,49.560001,48.389999,48.52,47.972687,6189700
KR,9/7/2022,48.720001,49.900002,48.720001,49.82,49.258022,6012400
KR,9/8/2022,49.700001,50.139999,47.939999,48.360001,47.814491,9401600
KR,9/9/2022,49.34,52,48.560001,51.939999,51.354107,13877700
KR,9/12/2022,51.810001,51.810001,50.23,50.540001,49.969902,9407400
KR,9/13/2022,50.27,51.740002,49.130001,49.369999,48.813099,6987100
KR,9/14/2022,49.5,49.650002,48.310001,48.939999,48.387947,5937900
KR,9/15/2022,49.150002,49.189999,47.470001,47.880001,47.339909,6305800
KR,9/16/2022,47.759998,47.970001,46.990002,47.279999,46.746674,13928800
KR,9/19/2022,46.880001,47.790001,46.700001,47.450001,46.914757,5997300
KR,9/20/2022,47.119999,47.25,46.470001,46.919998,46.390732,4566800
KR,9/21/2022,47.02,47.150002,45.27,45.27,44.75935,6223700
KR,9/22/2022,45.110001,45.869999,45.009998,45.5,44.986752,5211900
KR,9/23/2022,45.02,45.080002,44.110001,44.860001,44.353973,5965800
KR,9/26/2022,44.799999,45.279999,44.380001,45,44.49239,5785200
KR,9/27/2022,45.18,45.299999,44.189999,44.290001,43.790401,4591200
KR,9/28/2022,44.57,45.66,43.810001,45.450001,44.937317,6285000
KR,9/29/2022,45.209999,45.529999,44.52,44.68,44.176006,4046400
KR,9/30/2022,44.779999,44.880001,43.57,43.75,43.256493,5625800
KR,10/3/2022,43.830002,44.080002,43.290001,43.75,43.256493,8225500
KR,10/4/2022,44.16,44.84,44.02,44.700001,44.195778,4973300
KR,10/5/2022,44.490002,44.959999,44.009998,44.599998,44.096901,4085000
KR,10/6/2022,44.59,44.84,43.669998,43.720001,43.226833,3836400
KR,10/7/2022,43.66,43.779999,42.810001,43,42.514954,5269900
KR,10/10/2022,43.509998,44.34,43.450001,44.259998,43.760738,4213300
KR,10/11/2022,44.240002,45.970001,44.09,45.68,45.164722,7378400
KR,10/12/2022,45.790001,46.689999,45.630001,46.040001,45.520664,7441200
KR,10/13/2022,45.759998,48.360001,44.779999,46.57,46.044685,27509100
KR,10/14/2022,45.150002,46.240002,42.360001,43.16,42.673149,19688900
KR,10/17/2022,43.310001,43.48,41.82,42.110001,41.634995,11020300
KR,10/18/2022,42.57,43.32,42.360001,43.16,42.673149,8771000
KR,10/19/2022,43.279999,43.66,42.91,42.939999,42.455627,7653200
KR,10/20/2022,42.939999,43.09,42.09,42.169998,41.694317,6084600
KR,10/21/2022,42.34,43.970001,42.150002,43.630001,43.137848,7103800
KR,10/24/2022,43.73,44.169998,42.849998,43.990002,43.493786,5418100
KR,10/25/2022,43.830002,44.93,43.75,44.77,44.264988,4730700
KR,10/26/2022,44.93,45.91,44.919998,45.439999,44.927429,6610400
KR,10/27/2022,45.619999,46.02,45.490002,45.68,45.164722,3638500
KR,10/28/2022,45.950001,47.41,45.900002,46.77,46.242428,4052300
KR,10/31/2022,46.759998,47.48,46.73,47.290001,46.756565,4638000
KR,11/1/2022,47.630001,47.790001,46.810001,47.169998,46.637913,3864500
KR,11/2/2022,47.040001,47.650002,46.549999,46.560001,46.034798,4018000
KR,11/3/2022,46.310001,47.299999,46.009998,47.220001,46.687351,4107600
KR,11/4/2022,47.43,47.619999,45.619999,46.400002,45.876602,4357800
KR,11/7/2022,46.619999,46.950001,46.310001,46.849998,46.321522,2887100
KR,11/8/2022,46.799999,47.360001,46.700001,47.119999,46.588478,3839700
KR,11/9/2022,48.279999,49.57,47.98,48.060001,47.517876,6522600
KR,11/10/2022,48.610001,48.639999,46.959999,48.110001,47.56731,5721900
KR,11/11/2022,48.150002,48.150002,45.91,47.099998,46.568707,8480600
KR,11/14/2022,47.25,47.59,46.52,46.560001,46.290329,5400500
KR,11/15/2022,47.029999,47.279999,46.27,46.869999,46.59853,5276900
KR,11/16/2022,47.009998,48.119999,46.830002,47.830002,47.552971,6961900
KR,11/17/2022,47.529999,48.43,47.5,48.18,47.900944,4433000
KR,11/18/2022,48.650002,48.860001,47.849998,48.259998,47.980476,4656600
KR,11/21/2022,48.110001,48.400002,47.610001,48.119999,47.84129,3524500
KR,11/22/2022,48.540001,48.669998,47.959999,48.080002,47.801525,3597200
KR,11/23/2022,48.169998,48.25,47.619999,47.84,47.562912,4091700
KR,11/25/2022,47.900002,49.040001,47.900002,49.040001,48.755962,2438800
KR,11/28/2022,48.919998,49.389999,48.48,48.830002,48.54718,5846200
KR,11/29/2022,49,49.740002,48.709999,49.349998,49.064167,6008000
KR,11/30/2022,48.959999,49.419998,48.439999,49.189999,48.90509,10713400
KR,12/1/2022,50.349998,50.41,47.650002,48.41,48.129612,10564400
KR,12/2/2022,48.299999,48.57,47.279999,47.57,47.294476,5145200
KR,12/5/2022,47.209999,47.419998,45.549999,46.07,45.803165,7997900
KR,12/6/2022,46.330002,46.73,45.93,46.330002,46.061661,4102400
KR,12/7/2022,46.459999,47.060001,46.360001,46.939999,46.668125,4855400
KR,12/8/2022,46.830002,47.540001,46.419998,47.459999,47.185112,3792600
KR,12/9/2022,47.189999,47.5,46.459999,46.470001,46.200848,5210300
KR,12/12/2022,46.540001,46.830002,46.040001,46.709999,46.439457,4260500
KR,12/13/2022,46.799999,46.889999,45.43,45.450001,45.186756,6225300
KR,12/14/2022,45.369999,45.66,44.580002,44.759998,44.500751,5731700
KR,12/15/2022,44.259998,44.450001,43.32,43.490002,43.23811,7070200
KR,12/16/2022,43.259998,44.439999,43.060001,44.32,44.063301,13022400
KR,12/19/2022,44.310001,44.77,43.990002,44.400002,44.142838,4556200
KR,12/20/2022,44.27,44.970001,44.200001,44.580002,44.321796,4444400
KR,12/21/2022,44.549999,44.810001,44.310001,44.459999,44.202488,3486200
KR,12/22/2022,44.560001,45.259998,44.23,45.25,44.987915,4340400
KR,12/23/2022,45.25,46.07,45.25,45.889999,45.624207,4693200
KR,12/27/2022,45.919998,46.360001,45.830002,45.950001,45.683861,4601000
KR,12/28/2022,45.939999,46.16,44.57,44.580002,44.321796,4223900
KR,12/29/2022,44.68,44.779999,44.41,44.619999,44.361561,2897600
KR,12/30/2022,44.490002,44.84,44.240002,44.580002,44.321796,3626000
KO,1/3/2022,58.82,59.310001,58.380001,59.299999,57.157574,20187300
KO,1/4/2022,59.73,60.540001,59.59,60.290001,58.111809,26141600
KO,1/5/2022,60.09,61.200001,60.049999,60.790001,58.593742,22507300
KO,1/6/2022,60.470001,61.119999,60.439999,60.470001,58.285305,17902300
KO,1/7/2022,60.279999,60.720001,60.060001,60.330002,58.150368,12307900
KO,1/10/2022,60.549999,60.82,60.18,60.43,58.24675,20954300
KO,1/11/2022,60.43,60.490002,59.84,60.450001,58.266026,19369600
KO,1/12/2022,60.529999,60.689999,60.189999,60.540001,58.352776,15753800
KO,1/13/2022,60.540001,61.040001,60.389999,60.900002,58.699768,14318000
KO,1/14/2022,60.939999,61.450001,60.360001,61.389999,59.17207,19729600
KO,1/18/2022,61.060001,61.189999,60.450001,60.900002,58.699768,21976700
KO,1/19/2022,60.66,61.18,60.560001,61,58.796154,18654700
KO,1/20/2022,61,61.439999,60.720001,60.75,58.555191,23002400
KO,1/21/2022,61.080002,61.299999,60.400002,60.450001,58.266026,26643200
KO,1/24/2022,59.900002,60.349998,58.57,59.959999,57.793728,30185100
KO,1/25/2022,59.360001,60.049999,58.689999,59.82,57.658791,19027100
KO,1/26/2022,59.790001,60.349998,59.209999,59.599998,57.446735,19190200
KO,1/27/2022,59.880001,60.93,59.5,59.650002,57.494934,18893800
KO,1/28/2022,59.389999,60.889999,58.939999,60.84,58.641937,19101500
KO,1/31/2022,60.299999,61.139999,60.150002,61.009998,58.805798,22045300
KO,2/1/2022,60.91,61.139999,60.16,60.560001,58.372055,20841700
KO,2/2/2022,60.619999,61.27,60.560001,61.18,58.969654,20225600
KO,2/3/2022,60.939999,61.779999,60.59,61.610001,59.384121,19440500
KO,2/4/2022,61.490002,61.68,60.57,60.959999,58.757603,17403700
KO,2/7/2022,61.380001,61.720001,60.860001,61.599998,59.374477,17846400
KO,2/8/2022,61.830002,62.330002,61.740002,62,59.760025,18771700
KO,2/9/2022,62.169998,62.32,60.900002,61.040001,58.834713,23595600
KO,2/10/2022,60.360001,62.299999,60.200001,61.380001,59.16243,23561500
KO,2/11/2022,61.77,61.98,60.150002,60.290001,58.111809,22781400
KO,2/14/2022,60.16,60.790001,59.279999,60.68,58.487717,23641300
KO,2/15/2022,60.959999,61.779999,60.630001,60.91,58.709412,13408700
KO,2/16/2022,60.860001,61.400002,60.560001,60.900002,58.699768,15484700
KO,2/17/2022,60.549999,62.279999,60.41,62.119999,59.87569,21468700
KO,2/18/2022,62.119999,62.82,61.990002,62.540001,60.280521,21975000
KO,2/22/2022,62.43,62.639999,61.720001,62.279999,60.029907,21731400
KO,2/23/2022,62.240002,62.330002,61.34,61.59,59.364841,19248500
KO,2/24/2022,59.970001,60.619999,59.220001,60.509998,58.32386,27207400
KO,2/25/2022,60.939999,62.900002,60.919998,62.849998,60.579319,21487800
KO,2/28/2022,61.650002,62.34,61.41,62.240002,59.99136,25879100
KO,3/1/2022,62.139999,62.75,61.509998,61.970001,59.731117,15871100
KO,3/2/2022,62.23,62.880001,61.779999,62.43,60.174492,17319100
KO,3/3/2022,62.610001,63.02,62.290001,62.470001,60.213047,21262800
KO,3/4/2022,61.459999,62.59,61.200001,62.57,60.309433,17163000
KO,3/7/2022,62.009998,62.07,60.720001,61.080002,58.873272,29151400
KO,3/8/2022,61.450001,61.540001,58.59,58.66,56.540695,30242100
KO,3/9/2022,59.82,59.84,58.66,58.959999,56.829857,23022700
KO,3/10/2022,58.48,58.66,57.5,57.880001,55.788876,20887300
KO,3/11/2022,57.959999,58.849998,57.860001,57.919998,55.827431,19855600
KO,3/14/2022,57.970001,59.040001,57.970001,58.540001,56.856956,17799400
KO,3/15/2022,59.080002,59.889999,58.98,59.619999,57.905907,18607200
KO,3/16/2022,59.779999,59.939999,58.610001,59.459999,57.750504,17347300
KO,3/17/2022,59.459999,60.139999,59.23,60.09,58.362392,15586200
KO,3/18/2022,60.299999,60.299999,59.709999,60.099998,58.372105,30197800
KO,3/21/2022,60.5,61.099998,60.25,60.580002,58.838306,17440100
KO,3/22/2022,60.93,60.950001,60.060001,60.799999,59.051979,17559500
KO,3/23/2022,60.75,60.98,60,60.400002,58.663483,15529200
KO,3/24/2022,60.639999,61.02,60.459999,60.98,59.226803,13151300
KO,3/25/2022,61.119999,61.610001,61.049999,61.529999,59.76099,12259800
KO,3/28/2022,61.529999,61.939999,61.209999,61.919998,60.139778,11485200
KO,3/29/2022,62.209999,62.529999,61.740002,62.16,60.372883,14720600
KO,3/30/2022,62.009998,62.209999,61.560001,62.209999,60.42144,13641000
KO,3/31/2022,62.220001,62.639999,62,62,60.21748,16822900
KO,4/1/2022,62.330002,62.950001,62.09,62.869999,61.062466,12644900
KO,4/4/2022,62.599998,62.790001,61.720001,62.540001,60.741959,11505800
KO,4/5/2022,62.400002,63.240002,62.369999,62.470001,60.673965,15721200
KO,4/6/2022,62.77,63.259998,62.299999,63.099998,61.285854,19267400
KO,4/7/2022,63.130001,63.669998,62.709999,63.439999,61.616081,13960800
KO,4/8/2022,63.48,64.040001,63.16,63.830002,61.994869,12703500
KO,4/11/2022,63.91,64.300003,63.639999,63.810001,61.975441,12720100
KO,4/12/2022,64.379997,64.809998,63.889999,64.559998,62.703884,18089900
KO,4/13/2022,64.440002,64.870003,64.230003,64.730003,62.868999,11883000
KO,4/14/2022,64.959999,65.57,64.82,65.019997,63.15065,16388400
KO,4/18/2022,64.769997,65.18,64.18,64.440002,62.587334,11679400
KO,4/19/2022,64.5,65.25,64.440002,65.07,63.199219,11993800
KO,4/20/2022,65.440002,66.239998,65.400002,65.959999,64.063622,14827100
KO,4/21/2022,65.980003,67,65.720001,66.209999,64.306442,15120400
KO,4/22/2022,66.080002,66.339996,65.18,65.25,63.374043,14902200
KO,4/25/2022,67,67.199997,64.779999,65.940002,64.044212,25082000
KO,4/26/2022,65.519997,66.370003,65.040001,65.050003,63.179794,21982600
KO,4/27/2022,65,66.279999,65,65.559998,63.675133,16971000
KO,4/28/2022,64.660004,66.279999,64.5,66.190002,64.287025,22010600
KO,4/29/2022,65.870003,66.029999,64.489998,64.610001,62.752441,20137100
KO,5/2/2022,65.279999,65.309998,62.580002,63.439999,61.616081,24970300
KO,5/3/2022,63.720001,63.939999,62.669998,63.080002,61.26643,21686300
KO,5/4/2022,63,65.120003,62.939999,65.029999,63.16037,19780200
KO,5/5/2022,64.690002,65.029999,64.010002,64.510002,62.655319,20155200
KO,5/6/2022,64.199997,65.309998,64.07,64.739998,62.8787,18984000
KO,5/9/2022,64.470001,65.360001,64.040001,64.610001,62.752441,20055300
KO,5/10/2022,64.5,65.32,63.849998,64.010002,62.169697,21322200
KO,5/11/2022,64.330002,65.199997,63.959999,64.309998,62.461067,19648400
KO,5/12/2022,64.160004,64.529999,63.209999,64.510002,62.655319,22574700
KO,5/13/2022,64.809998,65.800003,64.120003,65.720001,63.830524,16167000
KO,5/16/2022,65.440002,66.379997,65.440002,65.959999,64.063622,13223200
KO,5/17/2022,66.099998,66.099998,65.010002,65.779999,63.888794,21300600
KO,5/18/2022,65.419998,65.519997,60.959999,61.200001,59.440487,31437300
KO,5/19/2022,60.959999,60.959999,59.66,60,58.274979,31493900
KO,5/20/2022,60.490002,61.240002,59.66,60.98,59.226803,29133800
KO,5/23/2022,61.650002,63.099998,61.59,62.860001,61.052757,19406900
KO,5/24/2022,62.880001,64.190002,62.75,64.019997,62.179401,16154200
KO,5/25/2022,64,64.470001,63.599998,64.07,62.22797,15360500
KO,5/26/2022,64.07,65.099998,63.959999,64.300003,62.451355,16159800
KO,5/27/2022,64.260002,64.830002,64.139999,64.68,62.820431,17709000
KO,5/31/2022,64.080002,64.32,63.049999,63.380001,61.557808,43159000
KO,6/1/2022,63.419998,63.68,62.130001,63.07,61.256721,15408300
KO,6/2/2022,63.18,63.740002,62.110001,63.73,61.897743,14586000
KO,6/3/2022,63.57,63.630001,62.810001,62.970001,61.159595,13539900
KO,6/6/2022,63.330002,63.77,62.66,62.869999,61.062466,15112800
KO,6/7/2022,62.380001,63.369999,62.220001,63.25,61.431545,17886300
KO,6/8/2022,62.990002,63.209999,62.560001,62.889999,61.08189,10211500
KO,6/9/2022,62.869999,63.349998,61.779999,61.799999,60.023228,13382200
KO,6/10/2022,61.009998,61.889999,60.459999,61.41,59.64444,14967600
KO,6/13/2022,60.75,62.290001,60.669998,61.34,59.576458,23064200
KO,6/14/2022,60.73,60.889999,58.66,59.23,57.942749,24620000
KO,6/15/2022,60,60.639999,58.970001,59.669998,58.373188,19684700
KO,6/16/2022,58.639999,59.52,58.25,59.07,57.786228,15053800
KO,6/17/2022,59.700001,60.130001,59.130001,59.43,58.138405,34781900
KO,6/21/2022,59.490002,60.880001,59.009998,60.700001,59.380806,17705000
KO,6/22/2022,60.599998,61.450001,60.32,61.150002,59.821022,15207100
KO,6/23/2022,61.299999,61.91,61.23,61.880001,60.535156,17190900
KO,6/24/2022,62.110001,63.060001,62.110001,63.040001,61.669949,18147100
KO,6/27/2022,62.98,63.290001,62.630001,62.91,61.54277,12142100
KO,6/28/2022,63.080002,63.759998,62.110001,62.279999,60.926464,13150100
KO,6/29/2022,62.540001,63.110001,62.43,62.73,61.366684,11795500
KO,6/30/2022,62.32,63.110001,62.16,62.91,61.54277,15514200
KO,7/1/2022,63.119999,64.449997,62.82,64.379997,62.98082,15143200
KO,7/5/2022,64.18,64.18,62.419998,63.279999,61.904732,15921200
KO,7/6/2022,63.599998,64.089996,63.189999,63.41,62.031906,13450500
KO,7/7/2022,63.259998,63.580002,62.700001,62.91,61.54277,14828400
KO,7/8/2022,63.029999,63.419998,62.880001,63.139999,61.767773,11311500
KO,7/11/2022,62.990002,63.459999,62.59,62.939999,61.572117,12702100
KO,7/12/2022,63,63.450001,62.470001,62.669998,61.307983,14731100
KO,7/13/2022,62.330002,63,61.98,62.380001,61.024292,13145300
KO,7/14/2022,61.330002,62.25,61.299999,62.18,60.828636,14433000
KO,7/15/2022,62.75,62.970001,62.07,62.5,61.141682,21968400
KO,7/18/2022,62.52,62.560001,61.509998,61.650002,60.310158,10780800
KO,7/19/2022,62.09,62.650002,61.93,62.529999,61.171032,10998200
KO,7/20/2022,62.400002,62.580002,61.150002,61.5,60.163414,11010500
KO,7/21/2022,61.259998,61.880001,60.790001,61.360001,60.026459,11959600
KO,7/22/2022,61.380001,61.869999,61.32,61.59,60.251461,11644700
KO,7/25/2022,61.549999,62.299999,61.310001,62.189999,60.838417,14941700
KO,7/26/2022,62.75,63.799999,62.529999,63.209999,61.83625,20118000
KO,7/27/2022,62.880001,63.189999,61.790001,63.009998,61.640598,12142900
KO,7/28/2022,62.919998,64.25,62.889999,64.059998,62.667774,10837000
KO,7/29/2022,63.709999,64.290001,63.630001,64.169998,62.775387,13734200
KO,8/1/2022,64.089996,65.040001,64.029999,64.519997,63.117779,12831500
KO,8/2/2022,64.589996,64.599998,63.43,63.639999,62.256905,15241900
KO,8/3/2022,63.549999,64.099998,63.310001,63.919998,62.530823,11317000
KO,8/4/2022,63.639999,63.73,62.919998,63.669998,62.286251,11795600
KO,8/5/2022,63.630001,63.630001,62.669998,63.380001,62.00256,10445400
KO,8/8/2022,63.5,63.810001,62.75,62.970001,61.601467,9165200
KO,8/9/2022,63.18,63.310001,62.849998,63.049999,61.679729,7910900
KO,8/10/2022,63.630001,63.790001,63.099998,63.650002,62.266693,8857300
KO,8/11/2022,63.689999,63.990002,63.080002,63.220001,61.846039,8507800
KO,8/12/2022,63.43,63.759998,63.09,63.700001,62.315601,9489300
KO,8/15/2022,63.639999,64.690002,63.57,64.5,63.098217,9863300
KO,8/16/2022,64.57,65.230003,64.330002,65.029999,63.616695,9569600
KO,8/17/2022,64.830002,65.220001,64.760002,64.879997,63.469952,8144000
KO,8/18/2022,64.959999,65.349998,64.709999,65.220001,63.802563,6532000
KO,8/19/2022,65.209999,65.470001,64.959999,65.169998,63.753654,8921100
KO,8/22/2022,64.839996,64.919998,63.990002,64.199997,62.804733,9087900
KO,8/23/2022,63.82,64.370003,63.68,64.269997,62.873211,8443800
KO,8/24/2022,64.239998,64.580002,64.050003,64.360001,62.961258,6844700
KO,8/25/2022,64.360001,64.709999,63.900002,64.669998,63.264519,7913900
KO,8/26/2022,64.730003,64.800003,62.98,63.110001,61.738426,10089500
KO,8/29/2022,62.689999,63.029999,62.41,62.73,61.366684,9115900
KO,8/30/2022,62.91,62.91,61.990002,62.150002,60.79929,8456800
KO,8/31/2022,62.380001,62.529999,61.700001,61.709999,60.368855,14633600
KO,9/1/2022,61.580002,62.040001,61.290001,62,60.652546,14939700
KO,9/2/2022,62.389999,62.77,60.900002,61.150002,59.821022,11809800
KO,9/6/2022,61.290001,61.970001,60.990002,61.18,59.850368,12181800
KO,9/7/2022,61.32,62.490002,61.32,62.310001,60.955814,13290700
KO,9/8/2022,62.080002,62.299999,61.34,62.119999,60.769939,17193500
KO,9/9/2022,62.169998,62.880001,61.860001,62.32,60.965591,11855900
KO,9/12/2022,62.43,62.810001,62.27,62.5,61.141682,13026900
KO,9/13/2022,62.200001,62.220001,60.279999,60.470001,59.155804,18532800
KO,9/14/2022,60.639999,61.080002,60.439999,60.790001,59.468849,12881600
KO,9/15/2022,60.400002,60.400002,59.360001,59.529999,58.660816,11451900
KO,9/16/2022,59.66,59.799999,59.110001,59.540001,58.670673,20493500
KO,9/19/2022,59.389999,60.099998,59.23,59.990002,59.114105,12596200
KO,9/20/2022,59.68,60.029999,59.32,59.900002,59.025417,11984600
KO,9/21/2022,60.139999,60.700001,59.389999,59.400002,58.532719,14165300
KO,9/22/2022,59.549999,59.73,59.200001,59.259998,58.394756,11657600
KO,9/23/2022,58.959999,59.099998,58,58.599998,57.744396,14824000
KO,9/26/2022,58.490002,58.57,57.689999,57.869999,57.025051,18670100
KO,9/27/2022,58.080002,58.369999,56.310001,56.380001,55.556812,23829300
KO,9/28/2022,56.66,57.25,55.91,56.98,56.148048,21480100
KO,9/29/2022,57.09,57.290001,56,56.57,55.744034,14570700
